sourcePath	sourceLine	functionVa	functionName	pushLineAt	pushPathAt	pairingMode	interveningInstructions	consumerAt	consumerVa	consumerName
C:\dev\ONSLAUGHT2\Missile.cpp	11	0x005D3C50	Unwind@005d3c50	0x005D3C50	0x005D3C52	ADJACENT	0	0x005D3C5D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\Monitor.h	24	0x0052F470	CThingPtrDataType__Clone	0x0052F4D6	0x0052F4D8	ADJACENT	0	0x0052F4E6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x00533690	IScript__CreateThingRefWithSquad	0x00533718	0x0053371A	ADJACENT	0	0x00533728	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005349B0	IScript__GetComponent	0x00534A54	0x00534A56	ADJACENT	0	0x00534A64	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005363E0	IScript__GetPlayerBattleEngine	0x005364AC	0x005364AE	ADJACENT	0	0x005364BC	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005363E0	IScript__GetPlayerBattleEngine	0x00536553	0x00536555	ADJACENT	0	0x00536563	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005365C0	IScript__GetSquad	0x0053663D	0x0053663F	ADJACENT	0	0x0053664D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005366C0	IScript__GetTarget	0x00536740	0x00536742	ADJACENT	0	0x00536750	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005367C0	IScript__GetThingRef	0x00536841	0x00536843	ADJACENT	0	0x00536851	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x00538960	CScriptEventNB__RegisterEventListener	0x00538AF5	0x00538AF7	ADJACENT	0	0x00538B05	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\..\Monitor.h	24	0x005D6BA9	Unwind@005d6ba9	0x005D6BA9	0x005D6BAB	ADJACENT	0	0x005D6BB6	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D6D29	Unwind@005d6d29	0x005D6D29	0x005D6D2B	ADJACENT	0	0x005D6D36	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D6F69	Unwind@005d6f69	0x005D6F69	0x005D6F6B	ADJACENT	0	0x005D6F76	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D7119	Unwind@005d7119	0x005D7119	0x005D711B	ADJACENT	0	0x005D7126	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D7158	Unwind@005d7158	0x005D7158	0x005D715A	ADJACENT	0	0x005D7165	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D71A9	Unwind@005d71a9	0x005D71A9	0x005D71AB	ADJACENT	0	0x005D71B6	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D71F9	Unwind@005d71f9	0x005D71F9	0x005D71FB	ADJACENT	0	0x005D7206	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D7249	Unwind@005d7249	0x005D7249	0x005D724B	ADJACENT	0	0x005D7256	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D74AD	Unwind@005d74ad	0x005D74AD	0x005D74AF	ADJACENT	0	0x005D74BA	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	56	0x0052D040	CAsmInstruction__GetAttributeValue	0x0052D072	0x0052D074	ADJACENT	0	0x0052D07D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	87	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D3F7	0x0052D3F9	ADJACENT	0	0x0052D407	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	88	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D425	0x0052D427	ADJACENT	0	0x0052D435	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	89	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D453	0x0052D455	ADJACENT	0	0x0052D463	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	90	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D481	0x0052D483	ADJACENT	0	0x0052D491	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	91	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D4AF	0x0052D4B1	ADJACENT	0	0x0052D4BF	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	92	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D4DD	0x0052D4DF	ADJACENT	0	0x0052D4ED	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	93	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D50B	0x0052D50D	ADJACENT	0	0x0052D51B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	94	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D539	0x0052D53B	ADJACENT	0	0x0052D549	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	95	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D567	0x0052D569	ADJACENT	0	0x0052D577	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	96	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D595	0x0052D597	ADJACENT	0	0x0052D5A5	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	97	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D5C3	0x0052D5C5	ADJACENT	0	0x0052D5D3	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	98	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D5F1	0x0052D5F3	ADJACENT	0	0x0052D601	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	99	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D61F	0x0052D621	ADJACENT	0	0x0052D62F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	100	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D64D	0x0052D64F	ADJACENT	0	0x0052D65D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	101	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D67B	0x0052D67D	ADJACENT	0	0x0052D68B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	102	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D6A9	0x0052D6AB	ADJACENT	0	0x0052D6B9	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	103	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D6D7	0x0052D6D9	ADJACENT	0	0x0052D6E7	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	104	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D705	0x0052D707	ADJACENT	0	0x0052D715	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	105	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D733	0x0052D735	ADJACENT	0	0x0052D743	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	106	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D761	0x0052D763	ADJACENT	0	0x0052D771	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	107	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D78F	0x0052D791	ADJACENT	0	0x0052D79F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	108	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D7BD	0x0052D7BF	ADJACENT	0	0x0052D7CD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	109	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D7EB	0x0052D7ED	ADJACENT	0	0x0052D7FB	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	110	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D819	0x0052D81B	ADJACENT	0	0x0052D829	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	111	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D847	0x0052D849	ADJACENT	0	0x0052D857	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	112	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D871	0x0052D873	ADJACENT	0	0x0052D881	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	113	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D89B	0x0052D89D	ADJACENT	0	0x0052D8AB	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	143	0x0052E0A0	CInstructionOP_PUSHPC__VFunc_0_0052e0a0	0x0052E0A1	0x0052E0A8	STACK_STABLE_GAP	1	0x0052E0B6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	158	0x0052E0F0	CInstructionOP_RETURN__ExecutePop	0x0052E12E	0x0052E133	ADJACENT	0	0x0052E141	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	262	0x0052E380	CInstructionOP_CMPB__ExecuteCompareEqual	0x0052E3A5	0x0052E3AA	ADJACENT	0	0x0052E3B8	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	266	0x0052E380	CInstructionOP_CMPB__ExecuteCompareEqual	0x0052E3CD	0x0052E3D2	ADJACENT	0	0x0052E3E0	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	280	0x0052E4D0	CInstructionOP_OR__ExecuteOr	0x0052E527	0x0052E52C	ADJACENT	0	0x0052E53A	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	284	0x0052E4D0	CInstructionOP_OR__ExecuteOr	0x0052E4FF	0x0052E504	ADJACENT	0	0x0052E512	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	299	0x0052E580	CInstructionOP_AND__ExecuteAnd	0x0052E5AF	0x0052E5B4	ADJACENT	0	0x0052E5C2	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	303	0x0052E580	CInstructionOP_AND__ExecuteAnd	0x0052E5D7	0x0052E5DC	ADJACENT	0	0x0052E5EA	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	317	0x0052E630	CInstructionOP_GREAT_THAN__ExecuteGreaterThan	0x0052E655	0x0052E65A	ADJACENT	0	0x0052E668	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	321	0x0052E630	CInstructionOP_GREAT_THAN__ExecuteGreaterThan	0x0052E67D	0x0052E682	ADJACENT	0	0x0052E690	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	336	0x0052E6D0	CInstructionOP_LESS_THAN__ExecuteLessThan	0x0052E6F5	0x0052E6FA	ADJACENT	0	0x0052E708	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	340	0x0052E6D0	CInstructionOP_LESS_THAN__ExecuteLessThan	0x0052E71D	0x0052E722	ADJACENT	0	0x0052E730	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	354	0x0052E770	CInstructionOP_GREAT_EQ_THAN__ExecuteGreaterOrEqual	0x0052E795	0x0052E79A	ADJACENT	0	0x0052E7A8	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	358	0x0052E770	CInstructionOP_GREAT_EQ_THAN__ExecuteGreaterOrEqual	0x0052E7BD	0x0052E7C2	ADJACENT	0	0x0052E7D0	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	372	0x0052E810	CInstructionOP_LESS_EQ_THAN__ExecuteLessOrEqual	0x0052E835	0x0052E83A	ADJACENT	0	0x0052E848	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	376	0x0052E810	CInstructionOP_LESS_EQ_THAN__ExecuteLessOrEqual	0x0052E85D	0x0052E862	ADJACENT	0	0x0052E870	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	390	0x0052E8B0	CInstructionOP_CMPNEB__ExecuteCompareNotEqual	0x0052E8D5	0x0052E8DA	ADJACENT	0	0x0052E8E8	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	394	0x0052E8B0	CInstructionOP_CMPNEB__ExecuteCompareNotEqual	0x0052E8FD	0x0052E902	ADJACENT	0	0x0052E910	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	480	0x0052EA40	CInstructionOP_CALL__ExecuteCall	0x0052EAB5	0x0052EABA	ADJACENT	0	0x0052EAC3	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	526	0x0052EA40	CInstructionOP_CALL__ExecuteCall	0x0052EBFA	0x0052EBFF	ADJACENT	0	0x0052EC0D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	88	0x0052D960	CInstructionOP_CALL__VFunc_1_0052d960	0x0052D961	0x0052D965	STACK_STABLE_GAP	1	0x0052D973	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	103	0x0052D9A0	CInstructionOP_CALLLOCAL__VFunc_1_0052d9a0	0x0052D9A1	0x0052D9A5	STACK_STABLE_GAP	1	0x0052D9B3	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	114	0x0052D9D0	CInstructionOP_RETURN__VFunc_1_0052d9d0	0x0052D9D1	0x0052D9D5	STACK_STABLE_GAP	1	0x0052D9E3	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	123	0x0052DA10	CInstructionOP_POINTER__VFunc_1_0052da10	0x0052DA11	0x0052DA15	STACK_STABLE_GAP	1	0x0052DA23	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	133	0x0052DA40	CInstructionOP_GETTOP__VFunc_1_0052da40	0x0052DA41	0x0052DA48	STACK_STABLE_GAP	1	0x0052DA56	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	142	0x0052DA80	CInstructionOP_JMP__VFunc_1_0052da80	0x0052DA81	0x0052DA88	STACK_STABLE_GAP	1	0x0052DA96	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	151	0x0052DAD0	CInstructionOP_JMPFALSE__VFunc_1_0052dad0	0x0052DAD1	0x0052DAD8	STACK_STABLE_GAP	1	0x0052DAE6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	160	0x0052DB20	CInstructionOP_JMPNE__VFunc_1_0052db20	0x0052DB21	0x0052DB28	STACK_STABLE_GAP	1	0x0052DB36	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	169	0x0052DB70	CInstructionOP_CMPNEB__VFunc_1_0052db70	0x0052DB71	0x0052DB78	STACK_STABLE_GAP	1	0x0052DB86	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	178	0x0052DBB0	CInstructionOP_CMPB__VFunc_1_0052dbb0	0x0052DBB1	0x0052DBB8	STACK_STABLE_GAP	1	0x0052DBC6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	187	0x0052DC00	CInstructionOP_CMP__VFunc_1_0052dc00	0x0052DC01	0x0052DC08	STACK_STABLE_GAP	1	0x0052DC16	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	196	0x0052DC40	CInstructionOP_REMOVE_TOP__VFunc_1_0052dc40	0x0052DC41	0x0052DC48	STACK_STABLE_GAP	1	0x0052DC56	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	205	0x0052DC90	CInstructionOP_LABEL__VFunc_1_0052dc90	0x0052DC91	0x0052DC98	STACK_STABLE_GAP	1	0x0052DCA6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	214	0x0052DCE0	CInstructionOP_LESS_EQ_THAN__VFunc_1_0052dce0	0x0052DCE1	0x0052DCE8	STACK_STABLE_GAP	1	0x0052DCF6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	223	0x0052DD30	CInstructionOP_GREAT_EQ_THAN__VFunc_1_0052dd30	0x0052DD31	0x0052DD38	STACK_STABLE_GAP	1	0x0052DD46	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	232	0x0052DD70	CInstructionOP_LESS_THAN__VFunc_1_0052dd70	0x0052DD71	0x0052DD78	STACK_STABLE_GAP	1	0x0052DD86	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	241	0x0052DDC0	CInstructionOP_GREAT_THAN__VFunc_1_0052ddc0	0x0052DDC1	0x0052DDC8	STACK_STABLE_GAP	1	0x0052DDD6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	250	0x0052DE10	CInstructionOP_AND__VFunc_1_0052de10	0x0052DE11	0x0052DE18	STACK_STABLE_GAP	1	0x0052DE26	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	259	0x0052DE50	CInstructionOP_OR__VFunc_1_0052de50	0x0052DE51	0x0052DE58	STACK_STABLE_GAP	1	0x0052DE66	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	268	0x0052DEA0	CInstructionOP_POP__VFunc_1_0052dea0	0x0052DEA1	0x0052DEA8	STACK_STABLE_GAP	1	0x0052DEB6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	277	0x0052DEE0	CInstructionOP_PUSH__VFunc_1_0052dee0	0x0052DEE1	0x0052DEE8	STACK_STABLE_GAP	1	0x0052DEF6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	286	0x0052DF20	CInstructionOP_MINUS__VFunc_1_0052df20	0x0052DF21	0x0052DF28	STACK_STABLE_GAP	1	0x0052DF36	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	295	0x0052DF60	CInstructionOP_PLUS__VFunc_1_0052df60	0x0052DF61	0x0052DF68	STACK_STABLE_GAP	1	0x0052DF76	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	304	0x0052DFA0	CInstructionOP_MULTIPLY__VFunc_1_0052dfa0	0x0052DFA1	0x0052DFA8	STACK_STABLE_GAP	1	0x0052DFB6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	313	0x0052DFE0	CInstructionOP_DIVIDE__VFunc_1_0052dfe0	0x0052DFE1	0x0052DFE8	STACK_STABLE_GAP	1	0x0052DFF6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	322	0x0052E020	CInstructionOP_NOP__VFunc_1_0052e020	0x0052E021	0x0052E028	STACK_STABLE_GAP	1	0x0052E036	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\asminstruction.h	331	0x0052E060	CInstructionOP_PUSHPC__VFunc_1_0052e060	0x0052E061	0x0052E068	STACK_STABLE_GAP	1	0x0052E076	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	22	0x0052EC60	CDataType__CreateFromType	0x0052EC8E	0x0052EC90	ADJACENT	0	0x0052EC9E	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	22	0x005D69C0	Unwind@005d69c0	0x005D69C0	0x005D69C2	ADJACENT	0	0x005D69CD	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	23	0x0052EC60	CDataType__CreateFromType	0x0052ECE6	0x0052ECE8	ADJACENT	0	0x0052ECF6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	23	0x005D69DE	Unwind@005d69de	0x005D69DE	0x005D69E0	ADJACENT	0	0x005D69EB	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	24	0x0052EC60	CDataType__CreateFromType	0x0052ED3E	0x0052ED40	ADJACENT	0	0x0052ED4E	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	24	0x005D69FC	Unwind@005d69fc	0x005D69FC	0x005D69FE	ADJACENT	0	0x005D6A09	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	25	0x0052EC60	CDataType__CreateFromType	0x0052EDCF	0x0052EDD1	ADJACENT	0	0x0052EDDF	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	25	0x005D6A1A	Unwind@005d6a1a	0x005D6A1A	0x005D6A1C	ADJACENT	0	0x005D6A27	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	26	0x0052EC60	CDataType__CreateFromType	0x0052EE27	0x0052EE29	ADJACENT	0	0x0052EE37	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	26	0x005D6A38	Unwind@005d6a38	0x005D6A38	0x005D6A3A	ADJACENT	0	0x005D6A45	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	27	0x0052EC60	CDataType__CreateFromType	0x0052EE87	0x0052EE89	ADJACENT	0	0x0052EE97	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	27	0x005D6A61	Unwind@005d6a61	0x005D6A61	0x005D6A63	ADJACENT	0	0x005D6A6E	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	43	0x0052F2C0	CStringDataType__Clone	0x0052F311	0x0052F318	STACK_STABLE_GAP	3	0x0052F32F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	43	0x0052F690	CStringDataType__InitFromString	0x0052F6C0	0x0052F6C7	STACK_STABLE_GAP	3	0x0052F6E1	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	92	0x0052EC60	CDataType__CreateFromType	0x0052ED8A	0x0052ED8C	ADJACENT	0	0x0052ED9C	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	92	0x0052F790	CStringDataType__ReadFromBuffer	0x0052F7D2	0x0052F7D4	ADJACENT	0	0x0052F7E4	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	135	0x0052F820	CPositionDataType__VFunc_1_0052f820	0x0052F839	0x0052F83E	ADJACENT	0	0x0052F864	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	143	0x0052F8A0	CPositionDataType__SubtractPosition	0x0052F8B9	0x0052F8BE	ADJACENT	0	0x0052F8E4	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	151	0x0052F920	CPositionDataType__ScaleByFloat	0x0052F934	0x0052F939	ADJACENT	0	0x0052F95B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	107	0x0052D0A0	CIntDataType__Add	0x0052D0B8	0x0052D0BC	STACK_STABLE_GAP	1	0x0052D0CA	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	107	0x005D6940	Unwind@005d6940	0x005D6940	0x005D6942	ADJACENT	0	0x005D694D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	108	0x0052D110	CIntDataType__Subtract	0x0052D128	0x0052D12C	STACK_STABLE_GAP	1	0x0052D13A	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	108	0x005D6960	Unwind@005d6960	0x005D6960	0x005D6962	ADJACENT	0	0x005D696D	0x00449D40	OID__FreeObject_Callback
