retail_va	demo_va	current_name	name_source	semantic_owner	semantic_owner_basis	owner_classes	placement_count	retail_body_min	retail_body_max	retail_body_ranges	retail_body_bytes	retail_instruction_bytes	retail_noninstruction_body_bytes	retail_instruction_count	demo_compared_window_bytes	demo_decoded_instruction_bytes	demo_instruction_count	full_demo_decode	shape_difference_count	normalized_diff_instruction_count	normalized_diff_byte_count	raw_diff_instruction_count	raw_diff_byte_count	exact_zero_normalized	retail_instruction_stream_raw_sha256	demo_instruction_stream_raw_sha256	retail_instruction_stream_normalized_sha256	demo_instruction_stream_normalized_sha256	retail_body_digest_ghidra
0x0042f2b0	0x0042f290	CUnitStatement__LoadFromMemBuffer	USER_DEFINED	CUnitStatement	validated-name-prefix	CUnitStatement	1	0x0042f2b0	0x0042f3cc	1	285	285	0	109	285	285	109	true	0	0	0	13	24	true	7186dead11e2fc0155cb5a76a545324bfc6a4993dc6218f057d848d20ade3e44	1c29daaa46baf8fa61e0152368ebacafce556588c5c1a2c9e5585162c685b0b7	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	91d5bb2a060d187dcd8eb84a7204f2b15f1440282677401e42665e6c703b5c4a
0x0042f4b0	0x0042f490	CPhysicsUnitValueList__scalar_deleting_dtor	USER_DEFINED	CPhysicsUnitValueList	validated-name-prefix	CPhysicsUnitValueList	1	0x0042f4b0	0x0042f4ea	1	59	59	0	23	59	59	23	true	0	0	0	3	5	true	93edea674b11e1ff545f176165d3f8d8a1b3e5a6a508cf44ec9692e54de68af3	d65b3c5a45c63b8ad388b23dc0316fa7c6ff6bea51f42a791d42b4345ced777d	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	ffc0d9c50e064f924827b5865a2fc06ca73b9c768e989ce0ad344594798c81cf
0x0042f4f0	0x0042f4d0	CUnitStatement__scalar_deleting_dtor	USER_DEFINED	CUnitStatement	validated-name-prefix	CUnitStatement	1	0x0042f4f0	0x0042f50f	1	32	32	0	11	32	32	11	true	0	0	0	2	4	true	d5fabb5e80c8018575e8ebf7233130bb8a495fb4ac46368e98c8c5c63c42158f	12b1eb3359206bfae976c7953379b98bc082f697299bbaf9243f6d2fc02dd1b7	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	75b20dd7ccfb48f4719d400d1dc60570c4849e31babfc72d8c4dec1ecbf6cf58
0x0042f580	0x0042f560	CPhysicsScriptStatement__scalar_deleting_dtor	USER_DEFINED	CPhysicsScriptStatement	validated-name-prefix	CPhysicsScriptStatement	1	0x0042f580	0x0042f5a1	1	34	34	0	12	34	34	12	true	0	0	0	3	5	true	2f759d53790a2aecdbf73e1b0763a9aa8f2fbf682414cad27d06325f2eacc346	04699637c3e030ffb472d9202ef2de5f8d180da98775886984d081f9d61d4c7b	a94d49bdb8b064e57564e82fb6ec0e3b6096d7c6f4b5189db42db85c1b6c4844	a94d49bdb8b064e57564e82fb6ec0e3b6096d7c6f4b5189db42db85c1b6c4844	237e7db93e7d18a91bb23059e77157655481679c8864fbffb1a96a4f88925cc6
0x0042f5b0	0x0042f590	CWeaponStatement__CreateWeaponAndRecurse	USER_DEFINED	CWeaponStatement	validated-name-prefix	CWeaponStatement	1	0x0042f5b0	0x0042f5e2	1	51	51	0	22	51	51	22	true	0	0	0	1	2	true	a29e50c4fcf21efc70163d0ffd11fc57460ffa0c0bfd329e2cf9bf33a4751865	04dc9bcfa8e20f5a95035a53a61ae4526084fa5b20b08a3766e3bd55f89f7a78	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	faf25a5c4ce06d09baa6c363feb9398b32064df585d6bc69780afcb25201b9f3
0x0042f700	0x0042f6e0	CWeaponStatement__GetSerializedSize	USER_DEFINED	CWeaponStatement	validated-name-prefix	CWeaponStatement	1	0x0042f700	0x0042f74b	1	76	76	0	32	76	76	32	true	0	0	0	0	0	true	2e8b03faa9f9b8f8e0e9a5cde130f4477f2a7a511c4db5d29cf36eced373d175	2e8b03faa9f9b8f8e0e9a5cde130f4477f2a7a511c4db5d29cf36eced373d175	a464bf49dd1daecdfb80ae7f3a6e00bb64681ec268fd3dac34c3db46225461d8	a464bf49dd1daecdfb80ae7f3a6e00bb64681ec268fd3dac34c3db46225461d8	77c3c3ed5b34c0c208e8e44c4bacd8cbfcf498f49c16309cbf4e533736075de2
0x0042f780	0x0042f760	CWeaponStatement__LoadFromMemBuffer	USER_DEFINED	CWeaponStatement	validated-name-prefix	CWeaponStatement	1	0x0042f780	0x0042f89c	1	285	285	0	109	285	285	109	true	0	0	0	14	25	true	5ec3a0d971ba1a9c7f3bb566898c183247911bdbc0364e26c608f15679667439	227814ddcb161ddd55f1780ef78fafebbda06544b2975106e56f7d17407fa594	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	32390ac03ba003b4a1457d487ee5d423ce1a2f0a478250335c130c16de87067b
0x0042f980	0x0042f960	CPhysicsWeaponValueList__scalar_deleting_dtor	USER_DEFINED	CPhysicsWeaponValueList	validated-name-prefix	CPhysicsWeaponValueList	1	0x0042f980	0x0042f9ba	1	59	59	0	23	59	59	23	true	0	0	0	3	5	true	a8ef636a4754eae1eedd7c6e2054ee668088b40317d27d8a68865f0de3ce7f7c	afffd8fbcb7974e18808fa59e393d94c3965c8d8c309a41901d5b9e2c002de4e	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	2e8bf96eccbf2144bce94c1305dca5b0c144d5e8d66e00a3f0eebd3322ffd5c0
0x0042f9c0	0x0042f9a0	CWeaponStatement__scalar_deleting_dtor	USER_DEFINED	CWeaponStatement	validated-name-prefix	CWeaponStatement	1	0x0042f9c0	0x0042f9df	1	32	32	0	11	32	32	11	true	0	0	0	2	4	true	77f894180b1f8b19ad7bb41bc06db6e4cfa0c97f82cc96c0f91ea1fcc32f2bce	2c61f8c0e0080ca2879980d7091a31b2034a53fdc95f4a86e8573bee2562623e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	94921482b88fcb76f9b7ac31ff0e169f6684f5692184fcaff5449e0ec9813f08
0x0042fa40	0x0042fa20	CWeaponModeStatement__CreateWeaponModeAndRecurse	USER_DEFINED	CWeaponModeStatement	validated-name-prefix	CWeaponModeStatement	1	0x0042fa40	0x0042fa72	1	51	51	0	22	51	51	22	true	0	0	0	1	2	true	6ee335ffdac02d3df1cd40629929b804efe85944c55c0c72305a41044784ee60	f0181fc98f71cdb65eb4a2c3533fa7ecabd1f89a1001c92000a4785044fddfc2	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	6cc28c2d37764608771713dbf05f281814ff13d29255a144dcbc1cfb66a42b42
0x0042fc20	0x0042fc00	CWeaponModeStatement__GetSerializedSize	USER_DEFINED	CWeaponModeStatement	validated-name-prefix	CWeaponModeStatement	1	0x0042fc20	0x0042fc6b	1	76	76	0	32	76	76	32	true	0	0	0	0	0	true	2e8b03faa9f9b8f8e0e9a5cde130f4477f2a7a511c4db5d29cf36eced373d175	2e8b03faa9f9b8f8e0e9a5cde130f4477f2a7a511c4db5d29cf36eced373d175	a464bf49dd1daecdfb80ae7f3a6e00bb64681ec268fd3dac34c3db46225461d8	a464bf49dd1daecdfb80ae7f3a6e00bb64681ec268fd3dac34c3db46225461d8	f051510bea1717460e15cbcb0335775df587db6510ea1a62d491069f728cfb00
0x0042fca0	0x0042fc80	CWeaponModeStatement__LoadFromMemBuffer	USER_DEFINED	CWeaponModeStatement	validated-name-prefix	CWeaponModeStatement	1	0x0042fca0	0x0042fdbc	1	285	285	0	109	285	285	109	true	0	0	0	14	26	true	834a79d0cf70afed910756f5931bff3cb97fced8182d33deaecd54bee19a1e61	ec388727e874de0bb9c4f44fd36b7aa13ea1e1061cc9d54bb27685277ad57b60	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	6686c3f2a6c019d4badd9ddc91c74242b1b2555570f5e026893a002b924ed35a
0x0042fea0	0x0042fe80	CPhysicsWeaponModeValueList__scalar_deleting_dtor	USER_DEFINED	CPhysicsWeaponModeValueList	validated-name-prefix	CPhysicsWeaponModeValueList	1	0x0042fea0	0x0042feda	1	59	59	0	23	59	59	23	true	0	0	0	3	5	true	581cd414afbce6ef937799b09d58ebe4e8856685e7fbe5badf396d1710726d91	36872ae5a59e3338f28322007ca8c3286bc912a6b5e79736a4d7c0c46c85b193	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	2f023f6a574dab6a8b257cae324e8d032ff5a0344f8b36ad42e6784c3f37c1ab
0x0042fee0	0x0042fec0	CWeaponModeStatement__scalar_deleting_dtor	USER_DEFINED	CWeaponModeStatement	validated-name-prefix	CWeaponModeStatement	1	0x0042fee0	0x0042feff	1	32	32	0	11	32	32	11	true	0	0	0	2	4	true	584f28b864e7bae162cdf2011f2016b72f66cdd2e87eee3ea77e1f2b8b505687	cf2ecf095057c43de58d9691930a886860da75385d62a1b99db82834a20a884c	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	8d6dd91714482883c3e0327a2604abb09b958349af6b024a836cbe3dea8ef7d8
0x0042ff60	0x0042ff40	CRoundStatement__CreateRoundAndRecurse	USER_DEFINED	CRoundStatement	validated-name-prefix	CRoundStatement	1	0x0042ff60	0x0042ff92	1	51	51	0	22	51	51	22	true	0	0	0	1	2	true	4fbd9d03d609a201f50a6eb80c11b29960a716f244d6c06bb8344536c504a5ed	7ee4b98bf3faf624284c1d3ec5759815207a2e9446170b065c74977200b43638	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	635b7bfee8d5ef52104042cc9befaf6e8f404ddfc8df0da7cfb1ce47910fbee9
0x00430190	0x00430170	CRoundStatement__GetSerializedSize	USER_DEFINED	CRoundStatement	validated-name-prefix	CRoundStatement	1	0x00430190	0x004301da	1	75	75	0	33	75	75	33	true	0	0	0	0	0	true	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	ed399a0b595e65bddd20254943de075c4b4c750d0f3f4cfb65481d7b0a7cfa36
0x00430210	0x004301f0	CRoundStatement__LoadFromMemBuffer	USER_DEFINED	CRoundStatement	validated-name-prefix	CRoundStatement	1	0x00430210	0x0043032c	1	285	285	0	109	285	285	109	true	0	0	0	14	25	true	c026e6a845e02d200db3a4e6b5bee01a2d1a09061584909d5475f80a06588768	977e96bafe9e55e34678120613420954910ed3d1be60ca3e276e225e7292a122	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	b9b15d573c0a33b4d3bf8e834fe4941d197a729ee0ecfc778309d6636edb75ef
0x00430410	0x004303f0	CPhysicsRoundValueList__scalar_deleting_dtor	USER_DEFINED	CPhysicsRoundValueList	validated-name-prefix	CPhysicsRoundValueList	1	0x00430410	0x0043044a	1	59	59	0	23	59	59	23	true	0	0	0	3	5	true	a18ed0fd0c5304bd7474ddee21c29c6bd2ab332b8f4b5ba3a2a6206bb0422eda	80107fee32a237def111c090dc3ce158c6f07fdff6a4858f17262311ba3ab6c9	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	5f6da2d461e180bef01e54146a71b5de1a19e841906b811a878f9f087a078180
0x00430450	0x00430430	CRoundStatement__scalar_deleting_dtor	USER_DEFINED	CRoundStatement	validated-name-prefix	CRoundStatement	1	0x00430450	0x0043046f	1	32	32	0	11	32	32	11	true	0	0	0	2	4	true	1e25ba251a54b41b0c61395fabefd4e555fdb17295a3e5dded95f57dce2f5380	5db19bbd32b980ae755fd3f35724df8aae76fadb15e66375c6c135f49b9e7538	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	fa9f5ce18ce622f5cf4a121b0f0babb2b25e91094a9a80a33699fb1ae908b386
0x004304d0	0x004304b0	CSpawnerStatement__CreateSpawnerAndRecurse	USER_DEFINED	CSpawnerStatement	validated-name-prefix	CSpawnerStatement	1	0x004304d0	0x00430502	1	51	51	0	22	51	51	22	true	0	0	0	1	2	true	ffed6ce26cf5371c3d3ec8e7151a949a0003eefd001a8384c30ea23a7a313e0e	4f7f4352b86cc43f1617b314f2ba19ff256f168998b3f825680c9f7b4cb103d0	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	9d121f7acd8a944634ffe4e3e5d7aaf5d207d4b8ac75364e1eda889c68be3d6c
0x00430610	0x004305f0	CSpawnerData__scalar_deleting_dtor	USER_DEFINED	CSpawnerData	validated-name-prefix	CSpawnerData	1	0x00430610	0x0043065b	1	76	76	0	22	76	76	22	true	0	0	0	7	13	true	5966847e737bf56c0a374f7c00bce8e31dbe5fa27044f391df524d34e2a77292	59e43ade2ef3f82664810b5dd9289dbe2b0557ddbe83171cb3ad10ebefb2db7a	4e8bebeaa9c7bb9e622a1f6bd476537fcea7c8cd819a3c4ebedfc2fb7809d4dc	4e8bebeaa9c7bb9e622a1f6bd476537fcea7c8cd819a3c4ebedfc2fb7809d4dc	a9bc6fc383ad2dd40a2366804bf8abdf0b49010956b4b7f5d33daa774701b0d3
0x00430660	0x00430640	CSpawnerStatement__GetSerializedSize	USER_DEFINED	CSpawnerStatement	validated-name-prefix	CSpawnerStatement	1	0x00430660	0x004306aa	1	75	75	0	33	75	75	33	true	0	0	0	0	0	true	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	0a182a2a680a3fd4586d7a2269cc47d80a47a61a25d533672f2b2b189d4c75f2
0x004306e0	0x004306c0	CSpawnerStatement__LoadFromMemBuffer	USER_DEFINED	CSpawnerStatement	validated-name-prefix	CSpawnerStatement	1	0x004306e0	0x004307fc	1	285	285	0	109	285	285	109	true	0	0	0	14	25	true	ff0cd8df37991972f096115759f3baa80f79c7d21d9ec093df139c2376c36cba	fc36e6a8ffb80dbe545b0306888ccdd3d4f90367574473eb6cbc63786d0f7573	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	e48789bf6c015212a814586506648101455df4e154687c7e76281ff9e1de0a3c
0x004308e0	0x004308c0	CPhysicsSpawnerValueList__scalar_deleting_dtor	USER_DEFINED	CPhysicsSpawnerValueList	validated-name-prefix	CPhysicsSpawnerValueList	1	0x004308e0	0x0043091a	1	59	59	0	23	59	59	23	true	0	0	0	3	5	true	20e199a5aee6817352086764fe10e047aeabd5d40882ab015ad3a523e7e841f9	400ddc71fb970fe1eb1f67cb79ef08b3f15a812dee34d765ab2f43faa68c90dd	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	ccb96ce0656f2f9c25aaddc01919d14bbd2fb35c9eab1c2d9cbe50a538df0138
0x00430920	0x00430900	CSpawnerStatement__scalar_deleting_dtor	USER_DEFINED	CSpawnerStatement	validated-name-prefix	CSpawnerStatement	1	0x00430920	0x0043093f	1	32	32	0	11	32	32	11	true	0	0	0	2	4	true	7b1edc2ef53b685f33707f495f4b59e3e4abb642072103b46db6f628c37e9232	83aba9ee92d7cbda5c3c35b4af78464f6a7b906841735be0d61e5b6b0cb0025f	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	4cfe788513af86c59c28dd596be0d225875a25da407c7a3c9d0cf7c8a763d8cd
0x004309a0	0x00430980	CExplosionStatement__CreateExplosionAndRecurse	USER_DEFINED	CExplosionStatement	validated-name-prefix	CExplosionStatement	1	0x004309a0	0x004309d2	1	51	51	0	22	51	51	22	true	0	0	0	1	2	true	9287bc6ad876ee99b6c261a870c71caa4b4218681a0da4625d3bd3b388b37ed4	55f90846bba3bb3237f84ab1ced3e8f7dd2900be23e4e6cac943223d990990c9	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	b8675834af7bdee9ed1d934cd69bb970c2d51d30a281c7f83632ae3a76ae95d2
0x00430ae0	0x00430ac0	CExplosionStatement__GetSerializedSize	USER_DEFINED	CExplosionStatement	validated-name-prefix	CExplosionStatement	1	0x00430ae0	0x00430b2a	1	75	75	0	33	75	75	33	true	0	0	0	0	0	true	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	c7a2a703927b518491fca2662e57653746f309cd3b68344637570b5fa5a2d9a8
0x00430b60	0x00430b40	CExplosionStatement__LoadFromMemBuffer	USER_DEFINED	CExplosionStatement	validated-name-prefix	CExplosionStatement	1	0x00430b60	0x00430c7c	1	285	285	0	109	285	285	109	true	0	0	0	14	25	true	266b13c79e9f99e5fbf2e679be643d4e6d488f6befbfb1dc6195441f82f2be5b	c36721387d6f81deef78a6c1de5d88f6a223e16d9a5868b73e10e1eccf2a43f1	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	04ce217b661cf7839c7db75da9f338ff779978b4eec88cd2067e94f0d837bb21
0x00430d60	0x00430d40	CPhysicsExplosionValueList__scalar_deleting_dtor	USER_DEFINED	CPhysicsExplosionValueList	validated-name-prefix	CPhysicsExplosionValueList	1	0x00430d60	0x00430d9a	1	59	59	0	23	59	59	23	true	0	0	0	3	5	true	9f09124f3b95a23a21ee39aae1519de93938fffa3e8684e8c63227f7199a6fa4	8be1066f7e452e650ee9732a1ccdc3ec5b98da2bb0fd0af30f61cd94ef9c68e4	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	7bf28f46cb95caacef6c5df8ab3c21f4f9c8a8be79c4f7086af86e978fbd4c76
0x00430da0	0x00430d80	CExplosionStatement__scalar_deleting_dtor	USER_DEFINED	CExplosionStatement	validated-name-prefix	CExplosionStatement	1	0x00430da0	0x00430dbf	1	32	32	0	11	32	32	11	true	0	0	0	2	4	true	e6b4692648674c43a7876ba4e33fb4bca0043fb25ef9b619c5d045da54dfe660	43956e86b4a68d57ce0aa04cfe18c128a3603f799deddfdb63220ac4945c209e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	4e522bccbe51f8526c96fee5306b304400c986fa0224d805aa8631f12fe06f23
0x00430e20	0x00430e00	CComponentStatement__CreateComponentAndRecurse	USER_DEFINED	CComponentStatement	validated-name-prefix	CComponentStatement	1	0x00430e20	0x00430e52	1	51	51	0	22	51	51	22	true	0	0	0	1	2	true	fcd5847b49386e00e88bf71d840ba6d0abde7bfc90db8d2bbbea4e6f90304723	09e0ba83879ae11fab8f272ddb1fec612b98196c5647a18a2b811f4f6ce2c5db	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	bfb7e12cf9ed2ac4dbc619ee375abc8861f75459665842d6113c92437d23f5c4
0x00430fd0	0x00430f80	CComponentStatement__GetSerializedSize	USER_DEFINED	CComponentStatement	validated-name-prefix	CComponentStatement	1	0x00430fd0	0x0043101a	1	75	75	0	33	75	75	33	true	0	0	0	0	0	true	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	dea369f1434fc596e63f2cb4139a1af967c7c727d6696fa685e15c6adaa15a43
0x00431050	0x00431000	CComponentStatement__LoadFromMemBuffer	USER_DEFINED	CComponentStatement	validated-name-prefix	CComponentStatement	1	0x00431050	0x0043116c	1	285	285	0	109	285	285	109	true	0	0	0	14	25	true	0e4d203e13b6d60cdf62507c15f898f0c1d63873ad19fdf5ec251afa5444ffce	d40eb2ca48c31f821c9e5121ceeeaeae092a82131a460c2ee856a8722cb0f930	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	680446e21b947aaed31f9bdab8466393a929a4e05bee098c4d9216745d27fea3
0x00431250	0x00431200	CPhysicsComponentValueList__scalar_deleting_dtor	USER_DEFINED	CPhysicsComponentValueList	validated-name-prefix	CPhysicsComponentValueList	1	0x00431250	0x0043128a	1	59	59	0	23	59	59	23	true	0	0	0	3	5	true	edc90be196c962a4f4131f2c55f27b91dfa3b3fbce9ba7b4fc9454a5ca09995f	8674228879be9c2122f496a2fe5b28f6f3d5c2aabec231328dd3fb38507a84a8	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	203c78c11db2fc68f29809763c23d5784e1bec24a0c2c4917b7e0c49848ef8f3
0x00431290	0x00431240	CComponentStatement__scalar_deleting_dtor	USER_DEFINED	CComponentStatement	validated-name-prefix	CComponentStatement	1	0x00431290	0x004312af	1	32	32	0	11	32	32	11	true	0	0	0	2	4	true	7b78ac7cdd0712f0d0f08847cbb206d3fd40b507e6ad947810a79646fce028ce	68c73e23b9ccffcb1c8bf878a965e5f20f4620f1e4ac3620149fc71a60abe254	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	0c8a6b81ab718538fd0e8847d177f81fc548897c7be92da5cd2fc3a0ddca25a3
0x00431310	0x004312c0	CFeatureStatement__CreateFeatureAndRecurse	USER_DEFINED	CFeatureStatement	validated-name-prefix	CFeatureStatement	1	0x00431310	0x00431342	1	51	51	0	22	51	51	22	true	0	0	0	1	4	true	9b3fb78734e4b8b44f4942b54267fe4a66a4c4c09084f1f5855cf828e020efee	167f51f345fcb0018ae3ff7197658689c9d1162553f666f59dfc6420ff330b6a	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	f8fab50b11935f4637f5a604a512e5eee4ff537c0b45adabb3d72a76b2954b8b	e8198552e24461fbe8f51ff974059952cb56b6872a85069d817311131df79a89
0x00431420	0x004313d0	CFeatureStatement__GetSerializedSize	USER_DEFINED	CFeatureStatement	validated-name-prefix	CFeatureStatement	1	0x00431420	0x0043146a	1	75	75	0	33	75	75	33	true	0	0	0	0	0	true	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	62a5ddf01ad03d0d621eeecae311ea3e0be306cbbaf65f3df0b7936b675e0ccb	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	89b247c2b53c0359a8490c940cc64e1c1e822c0d9cefcaba2c5acd7b00df3861	9602a0990f9cac664916b4489589a5913e2140eb85c5d68188d5be0925a4d362
0x004314a0	0x00431450	CFeatureStatement__LoadFromMemBuffer	USER_DEFINED	CFeatureStatement	validated-name-prefix	CFeatureStatement	1	0x004314a0	0x004315bc	1	285	285	0	109	285	285	109	true	0	0	0	14	25	true	c9b61b633e7327fa42e090ba451e2709ba8144f6c50fba6773c245ec32e4b590	8919c7d8ea89dc6ad782d962a1e847bc9e8eb4f12d76654a53659c3b8451e478	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	2104616ba0c49aea58a53ec7d0ad8bbdccb3a98cedb70f595acbf6687624c5d8	ad869ae1cf08666a48215a4be102f0e0b8fd71554efcedd244d055c03c3d782a
0x004316a0	0x00431650	CPhysicsFeatureValueList__scalar_deleting_dtor	USER_DEFINED	CPhysicsFeatureValueList	validated-name-prefix	CPhysicsFeatureValueList	1	0x004316a0	0x004316da	1	59	59	0	23	59	59	23	true	0	0	0	3	5	true	44c7bed66fb2016c0ba786afe117c64177794af114b4c074e6161dd977529c52	203396eeb73bf51abac68d01e285ff6cdf9ef422ccb78660b1e2ace7362aed58	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	4373fa548ad9169a8f7b568f53d6e76b62405833d393f751f32dd6bf97842829	60b40b00213a05ea0b36db012a8b9375f2bf6929d41070dcd830411bccc5528b
0x004316e0	0x00431690	CFeatureStatement__scalar_deleting_dtor	USER_DEFINED	CFeatureStatement	validated-name-prefix	CFeatureStatement	1	0x004316e0	0x004316ff	1	32	32	0	11	32	32	11	true	0	0	0	2	4	true	7328d0c564e619d698255c6318b41249484c75d7918ac13a895f6151a0186352	94bff9501e456d26ed28a432095b669cae7e3a1520049a26fe08e00e80c717a9	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e	7b99a25a4beb8d7685fcb250b98a955662bc3bf6c189d50bbf4648eacd28d266
