# Ghidra function-name table -- address -> current saved symbol
# Purpose : the resolution authority for tools/re_function_doc_names_check.py.
#           It is a name index, not a database and not a disassembly.
# Derived : live maintainer Ghidra project (C:\Users\david\Ghidra\Projects), exported headless by
#           tools/ExportFullFunctionInventory.java on 2026-07-27 17:49 local, after
#           the 580-creation / AIF / DPI mutation waves, the 533-name vtable naming
#           wave, and both destructor demotions (0x0048c300, 0x005386d0).
# Specimen: BEA.exe MD5 3b456964020070efe696d2cc09464a55,
#           SHA-256 74154bfae14ddc8ecb87a0766f5bc381c7b7f1ab334ed7a753040eda1e1e7750
# Source  : local-lab/re-ledger/naming-wave-2026-07-27/inv-LIVE2-functions.tsv
#           sha256 2f9d352eaec3005d1827660f86403d25e45b67158eeba1b98363565a30811228
#           (gitignored; this file is the promoted 4-column projection of it)
# Reproduced: an independent export of the same database (inv-LIVE1-functions.tsv)
#           agrees with it on all 7555 names, 0 differences.
# DATED PROJECTION: reverse-engineering/ghidra/ was promoted from the 8,125-function
#           live project on 2026-08-09. This 7,555-row table remains the historical
#           2026-07-27 name index used by its owning documentation check; it is no
#           longer a current database projection.
# Columns : address, name, bodyMin, bodyMax (hex). 67 functions have
#           non-contiguous bodies, so bodyMin..bodyMax over-covers for those;
#           6 of the 7555 spans overlap their predecessor.
# text_range: 0x00401000-0x005d7fff
address	name	bodyMin	bodyMax
0x0057e2de	CFastVB__BlendClampedVolumeData	0x0057e2de	0x0057e4d2
0x0057e4d3	CDXTexture__ResampleSurfaceNearestNeighbor	0x0057e4d3	0x0057e6cb
0x0057e6cc	CDXTexture__DownsampleSurface2x2_WithFastPaths	0x0057e6cc	0x0057eab6
0x0057eadb	CDXTexture__DownsampleVolume2x2x2	0x0057eadb	0x0057ef0f
0x0057ef10	CFastVB__BuildResampleKernel1D	0x0057ef10	0x0057f001
0x0057f002	CDXTexture__ResampleSurfaceBilinear	0x0057f002	0x0057f390
0x0057f391	CDXTexture__ResampleVolumeTrilinear	0x0057f391	0x0057fa0f
0x0057fa10	CFastVB__BlendWeightTable_scalar_deleting_dtor	0x0057fa10	0x0057fa5b
0x0057fa5c	CFastVB__BlendDualProfileBoneWeights	0x0057fa5c	0x0058011f
0x00580120	CFastVB__RunDualProfileConversionStage	0x00580120	0x0058070d
0x0058070e	CFastVB__InitDualTexelConversionPipeline	0x0058070e	0x0058083c
0x0058083d	CDXTexture__ResetSurfaceCopyContext	0x0058083d	0x0058084f
0x00580850	CDXTexture__CopyLockedRectPitchAware	0x00580850	0x0058092c
0x0058092d	CDXTexture__FinalizeTextureUploadAndReleaseTemp	0x0058092d	0x005809dd
0x005809de	CFastVB__ShutdownActiveProfile	0x005809de	0x005809ff
0x00580a00	CDXTexture__FinalizeTextureUploadAndReleaseTemp_Duplicate	0x00580a00	0x00580a04
0x00580a05	CDXTexture__UploadSurfaceRegionWithFallback	0x00580a05	0x00580eee
0x00580eef	CFastVB__ShutdownActiveProfile_Thunk	0x00580eef	0x00580ef3
0x00580ef4	CDXTexture__CreateTexelCodecProfileFromSurfaceDesc	0x00580ef4	0x00581262
0x00581263	CFastVB__TexelUnpackProfile__dtor	0x00581263	0x00581275
0x00581279	CFastVB__ConvertTexelVectorDomain	0x00581279	0x0058183c
0x0058183d	CFastVB__TexelCodecProfile__dtor	0x0058183d	0x005818b6
0x005818b7	CDXTexture__PrepareDxtScaleAndQuantizedUV	0x005818b7	0x005819b7
0x005819b8	CFastVB__LookupCurveFromRsqrtScaledInput	0x005819b8	0x00581a07
0x00581a08	CFastVB__LookupCurveFromSquaredInput	0x00581a08	0x00581a4e
0x00581a4f	CFastVB__TexelUnpackProfile__ctorFromDescriptor	0x00581a4f	0x00581cbf
0x00581cc0	CFastVB__TexelUnpackProfile__InitConversionScratch	0x00581cc0	0x00581d48
0x00581d49	CDXTexture__ProbeTexelProfileSample	0x00581d49	0x00581e1b
0x00581e1c	CFastVB__TexelUnpackProfile__ZeroTexelsMatchingKeyColor	0x00581e1c	0x00581e8b
0x00581e8c	CDXTexture__NormalizeAndCopyVec4Array	0x00581e8c	0x0058210d
0x0058210e	CTexture__PostProcessDecodedTexels_GammaOrSquare	0x0058210e	0x00582243
0x00582244	CFastVB__PackTexels_Dither_Bits8_8_8_BGR	0x00582244	0x00582354
0x00582355	CFastVB__PackTexels_Dither_Bits8_8_8_8_ARGB	0x00582355	0x0058249d
0x0058249e	CFastVB__PackTexels_Dither_Bits8_8_8_8_XRGB	0x0058249e	0x005825c2
0x005825c3	CFastVB__PackTexels_Dither_Bits5_6_5	0x005825c3	0x005826e7
0x005826e8	CFastVB__PackTexels_Dither_Bits5_5_5	0x005826e8	0x0058280c
0x0058280d	CFastVB__PackTexels_Dither_A1R5G5B5	0x0058280d	0x0058294f
0x00582950	CFastVB__PackTexels_Dither_A4R4G4B4	0x00582950	0x00582a98
0x00582a99	CTexture__PackTexels_Dither_Bits332	0x00582a99	0x00582bbd
0x00582bbe	CTexture__PackTexels_Dither_Bits8	0x00582bbe	0x00582c89
0x00582c8a	CTexture__PackTexels_Dither_A8R3G3B2	0x00582c8a	0x00582dd2
0x00582dd3	CTexture__PackTexels_Dither_Bits444	0x00582dd3	0x00582ef7
0x00582ef8	CDXTexture__PackTexels_Dither_Bits2_10_10_10	0x00582ef8	0x00583040
0x00583041	CDXTexture__PackTexels_Dither_Bits8888	0x00583041	0x00583189
0x0058318a	CDXTexture__PackTexels_Dither_Bits888	0x0058318a	0x005832ae
0x005832af	CDXTexture__PackTexels_Dither_Bits1616	0x005832af	0x005833a5
0x005833a6	CDXTexture__PackTexels_Dither_Bits2_10_10_10_Alt	0x005833a6	0x005834ee
0x005834ef	CDXTexture__PackTexels_Dither_Bits16_16_16_16	0x005834ef	0x0058366f
0x00583670	CDXTexture__PackTexels_Dither_PaletteIndexA8	0x00583670	0x005837b6
0x005837b7	CDXTexture__PackTexels_PaletteIndex8	0x005837b7	0x00583890
0x00583891	CFastVB__PackTexels_Dither_L8	0x00583891	0x00583978
0x00583979	CFastVB__PackTexels_Dither_A8L8	0x00583979	0x00583a93
0x00583a94	CTexture__PackTexels_Dither_A4L4	0x00583a94	0x00583ba3
0x00583ba4	CTexture__PackTexels_Dither_L16	0x00583ba4	0x00583c8d
0x00583c8e	CTexture__PackTexels_Dither_Bits8_8	0x00583c8e	0x00583d88
0x00583d89	CTexture__PackTexels_Dither_Bits5_5_5	0x00583d89	0x00583eb2
0x00583eb3	CTexture__PackTexels_Dither_Bits8_8_8_Alt	0x00583eb3	0x00583fe4
0x00583fe5	CTexture__PackTexels_Dither_Bits8_8_8_8_Alt	0x00583fe5	0x00584143
0x00584144	CFastVB__PackTexels_Dither_Bits16_16	0x00584144	0x0058423e
0x0058423f	CFastVB__PackTexels_Dither_Bits2_10_10_10	0x0058423f	0x0058439d
0x0058439e	CFastVB__PackTexels_Dither_Bits16_16_16_16	0x0058439e	0x00584534
0x00584535	CTexture__PackTexels_Dither_Bits8_8_FromAuxLookup	0x00584535	0x00584639
0x0058463a	CTexture__PackTexels_Dither_L16_Alt	0x0058463a	0x00584723
0x00584724	CDXTexture__PackTexels_CallbackPerTexel_RepeatA	0x00584724	0x00584785
0x00584786	CDXTexture__PackTexels_CallbackPerTexel_RepeatB	0x00584786	0x005847e8
0x005847e9	CDXTexture__PackTexels_CallbackPerTexel_Once	0x005847e9	0x00584830
0x00584831	CDXTexture__PackTexels_CopyRaw32	0x00584831	0x00584885
0x00584886	CDXTexture__PackTexels_CopyRaw64	0x00584886	0x005848e2
0x005848e3	CDXTexture__PackTexels_CopyRaw128	0x005848e3	0x00584935
0x00584936	CDXTexture__PackTexels_Dither_A16L16	0x00584936	0x00584a4b
0x00584a4c	CTexture__PackTexels_Bits16_16_16	0x00584a4c	0x00584b5e
0x00584b5f	CTexture__UnpackTexels_Bgr8ToFloat4	0x00584b5f	0x00584c03
0x00584c04	CTexture__UnpackTexels_Bgra8ToFloat4	0x00584c04	0x00584cc2
0x00584cc3	CTexture__UnpackTexels_Bgr8ToFloat4_AlphaOne	0x00584cc3	0x00584d77
0x00584d78	CFastVB__UnpackTexels_Bits565ToFloat4	0x00584d78	0x00584e31
0x00584e32	CFastVB__UnpackTexels_Bits555ToFloat4_AlphaOne	0x00584e32	0x00584ee8
0x00584ee9	CFastVB__UnpackTexels_Bits1555ToFloat4	0x00584ee9	0x00584fad
0x00584fae	CFastVB__UnpackTexels_Bits4444ToFloat4	0x00584fae	0x00585071
0x00585072	CFastVB__UnpackTexels_Bits2_10_10_10_ToFloat4	0x00585072	0x00585160
0x00585161	CFastVB__UnpackTexels_Bits8888ToFloat4	0x00585161	0x0058521f
0x00585220	CFastVB__UnpackTexels_Bits888ToFloat4_AlphaOne	0x00585220	0x005852d4
0x005852d5	CFastVB__UnpackTexels_Bits16_16_ToFloat4_RG	0x005852d5	0x0058537f
0x00585380	CFastVB__UnpackTexels_Bits2_10_10_10_ToFloat4_Alt	0x00585380	0x0058546e
0x0058546f	CFastVB__UnpackTexels_Bits16_16_16_16_ToFloat4	0x0058546f	0x00585575
0x00585576	CDXTexture__UnpackTexels_Bits332ToFloat4	0x00585576	0x0058562c
0x0058562d	CDXTexture__UnpackTexels_A8ToFloat4_ZeroRGB	0x0058562d	0x005856b7
0x005856b8	CDXTexture__UnpackTexels_Bits332A8ToFloat4	0x005856b8	0x0058577e
0x0058577f	CFastVB__TexelUnpackProfile_005e9f3c__ctor	0x0058577f	0x0058579a
0x0058579b	CTexture__UnpackTexels_Bits444ToFloat4_AlphaOne	0x0058579b	0x0058584e
0x0058584f	CFastVB__TexelUnpackProfile_005e9f4c__ctor	0x0058584f	0x0058586a
0x0058586b	CTexture__UnpackTexels_PaletteIndexA8ToFloat4	0x0058586b	0x00585907
0x00585908	CFastVB__InitTexelUnpackVTable_005e9f5c	0x00585908	0x00585923
0x00585924	CFastVB__InitTexelUnpackVTable_005e9f6c	0x00585924	0x0058593f
0x00585940	FUN_00585940	0x00585940	0x005859bb
0x005859bc	CFastVB__InitTexelUnpackVTable_005e9f7c	0x005859bc	0x005859d7
0x005859d8	CFastVB__UnpackTexels_L8ToFloat4	0x005859d8	0x00585a5e
0x00585a5f	CFastVB__TexelUnpackProfile_005e9f8c__ctor	0x00585a5f	0x00585a7a
0x00585a7b	CFastVB__UnpackTexels_L8A8ToFloat4	0x00585a7b	0x00585b18
0x00585b19	CFastVB__TexelUnpackProfile_005e9f9c__ctor	0x00585b19	0x00585b34
0x00585b35	CFastVB__UnpackTexels_A4L4ToFloat4	0x00585b35	0x00585bd2
0x00585bd3	CFastVB__TexelUnpackProfile_scalar_deleting_dtor	0x00585bd3	0x00585bee
0x00585bef	CFastVB__InitTexelUnpackVTable_005e9fac	0x00585bef	0x00585c0a
0x00585c0b	CFastVB__UnpackTexels_L16ToFloat4	0x00585c0b	0x00585c93
0x00585c94	CFastVB__InitTexelUnpackVTable_005e9fbc	0x00585c94	0x00585caf
0x00585cb0	CTexture__UnpackTexels_Signed8_8_ToFloat4_RG	0x00585cb0	0x00585d6a
0x00585d6b	CFastVB__TexelUnpackProfile_005e9fd0__ctor	0x00585d6b	0x00585d86
0x00585d87	CFastVB__TexelUnpackProfile_005e9fe0__ctor	0x00585d87	0x00585da2
0x00585da3	CDXTexture__UnpackTexels_Signed5_5_A6_ToFloat4	0x00585da3	0x00585e82
0x00585e83	CFastVB__TexelUnpackProfile_005e9ff0__ctor	0x00585e83	0x00585e9e
0x00585e9f	CDXTexture__UnpackTexels_Signed8_8_A8_ToFloat4_RG	0x00585e9f	0x00585f6a
0x00585f6b	CFastVB__TexelUnpackProfile_005ea000__ctor	0x00585f6b	0x00585f86
0x00585f87	CFastVB__TexelUnpackProfile_005ea010__ctor	0x00585f87	0x00585fa2
0x00585fa3	CFastVB__UnpackTexels_Signed8_8_8_8_ToFloat4	0x00585fa3	0x0058609d
0x0058609e	CFastVB__TexelUnpackProfile_005ea020__ctor	0x0058609e	0x005860b9
0x005860ba	CTexture__UnpackTexels_Signed16_16_ToFloat4_RG	0x005860ba	0x0058617b
0x0058617c	CFastVB__InitTexelUnpackVTable_005ea034	0x0058617c	0x00586197
0x00586198	CFastVB__TexelUnpackProfile_005ea044__ctor	0x00586198	0x005861b3
0x005861b4	CDXTexture__UnpackTexels_Signed2_10_10_10_ToFloat4	0x005861b4	0x005862cc
0x005862cd	CFastVB__TexelUnpackProfile_005ea058__ctor	0x005862cd	0x005862e8
0x005862e9	CFastVB__InitTexelUnpackVTable_005ea068	0x005862e9	0x00586304
0x00586305	CDXTexture__UnpackTexels_Signed16_16_16_16_ToFloat4	0x00586305	0x0058641b
0x0058641c	CFastVB__TexelUnpackProfile_005ea078__ctor	0x0058641c	0x00586437
0x00586438	CTexture__UnpackTexels_NormalXY_Signed8_8_ReconstructZ	0x00586438	0x00586518
0x00586519	CFastVB__TexelUnpackProfile_005ea088__ctor	0x00586519	0x00586534
0x00586535	CFastVB__TexelUnpackProfile_005ea098__ctor	0x00586535	0x00586550
0x00586551	CFastVB__TexelUnpackProfile_005ea0a8__ctor	0x00586551	0x0058656c
0x005865ed	CFastVB__TexelUnpackProfile_005ea0b8__ctor	0x005865ed	0x00586608
0x00586609	CDXTexture__UnpackTexels_CallbackPerTexel_Stride2_ForceGBAOne	0x00586609	0x00586699
0x0058669a	CFastVB__InitTexelUnpackVTable_005ea0c8	0x0058669a	0x005866b5
0x005866b6	CFastVB__InitTexelUnpackVTable_005ea0d8	0x005866b6	0x005866d1
0x005866d2	CFastVB__UnpackTexels_CallbackPerTexel_Stride4_SetZAOne	0x005866d2	0x0058675e
0x0058675f	CFastVB__InitTexelUnpackVTable_005ea0e8	0x0058675f	0x0058677a
0x0058677b	CDXTexture__UnpackTexels_CallbackSingleTexel	0x0058677b	0x005867d1
0x005867d2	CFastVB__TexelUnpackProfile_005ea0f8__ctor	0x005867d2	0x005867ed
0x0058686f	CTexture__UnpackTexels_CopyRaw128	0x0058686f	0x005868d0
0x005868d1	CFastVB__UnpackTexels_L16A16_ToFloat4	0x005868d1	0x00586977
0x00586978	CFastVB__TexelUnpackProfile_005ea108__ctor	0x00586978	0x00586993
0x00586994	CFastVB__InitTexelUnpackVTable_005ea118	0x00586994	0x005869af
0x005869b0	CTexture__UnpackTexels_Bits16_16_16_ToFloat4	0x005869b0	0x00586a54
0x00586a55	CFastVB__TexelUnpackProfile_005ea128__ctor	0x00586a55	0x00586a70
0x00586a71	CFastVB__TexelUnpackProfileRegistry_005ea138__ctor	0x00586a71	0x00586b62
0x00586b63	CFastVB__TexelUnpackProfile_005ea148__ctor	0x00586b63	0x00586b7e
0x00586b7f	CFastVB__TexelUnpackProfile_005ea158__ctor	0x00586b7f	0x00586b9a
0x00586b9b	CFastVB__TexelUnpackProfile_005ea168__ctor	0x00586b9b	0x00586bb6
0x00586bb7	CFastVB__FlushPendingConvertedRows16	0x00586bb7	0x00586ec6
0x00586ec7	CFastVB__InitTexelUnpackVTable_005ea198	0x00586ec7	0x00586ee2
0x00586ee3	CFastVB__TexelUnpackProfile_005ea1a8__ctor	0x00586ee3	0x00586efe
0x00586eff	CFastVB__TexelUnpackProfile_005ea1b8__ctor	0x00586eff	0x00586f1a
0x00586f1b	CFastVB__TexelUnpackProfile_005ea1c8__ctor	0x00586f1b	0x00586f36
0x00586f37	CFastVB__DecodeRowWindowToScratchPairs	0x00586f37	0x00587302
0x00587303	CFastVB__TexelUnpackProfile_005ea1f4__ctor	0x00587303	0x00587321
0x00587322	CFastVB__TexelUnpackProfile_005ea204__ctor	0x00587322	0x0058733d
0x0058733e	CFastVB__TexelUnpackProfile_005ea214__ctor	0x0058733e	0x00587359
0x0058735a	CFastVB__StoreDecodedBlockToScratch	0x0058735a	0x005873f7
0x005873f8	CFastVB__LoadDecodedBlockFromScratch	0x005873f8	0x00587476
0x00587477	CFastVB__TexelCodecProfile__ctorFromFourCC	0x00587477	0x00587662
0x00587663	CFastVB__TexelCodecProfile_005ea224__ctor	0x00587663	0x0058767a
0x0058767b	CFastVB__TexelCodecProfile_005ea234__ctor	0x0058767b	0x00587692
0x00587693	CFastVB__TexelCodecProfile_005ea244__ctor	0x00587693	0x005876aa
0x005876ab	CTexture__WriteTexelBlockWithQuadCache	0x005876ab	0x00587aef
0x00587af0	CTexture__ReadTexelBlockWithQuadCache	0x00587af0	0x00587dae
0x00587daf	CFastVB__TexelPackProfile__dtor	0x00587daf	0x00587dd5
0x00587dd6	CFastVB__TexelUnpackProfileRegistry_005ea254__ctor	0x00587dd6	0x00587ded
0x00587dee	CFastVB__InitTexelUnpackVTable_005ea264	0x00587dee	0x00587e05
0x00587e06	CFastVB__InitTexelUnpackVTable_005ea274	0x00587e06	0x00587e1d
0x00587e1e	CFastVB__TexelUnpackProfileRegistry_005ea284__ctor	0x00587e1e	0x00587e35
0x00587e36	CFastVB__TexelCodecProfile_005ea294__ctor	0x00587e36	0x00587e4d
0x00587e4e	CFastVB__TexelCodecProfile_005ea2a4__ctor	0x00587e4e	0x00587e65
0x00587e66	CFastVB__TexelCodecProfile_scalar_deleting_dtor	0x00587e66	0x00587e81
0x00587e82	CFastVB__CreateTexelUnpackProfileByFormat	0x00587e82	0x005885d5
0x0058864a	CDXTexture__InitMappedFileContext	0x0058864a	0x0058865b
0x0058865c	CDXTexture__OpenMappedFileReadOnly	0x0058865c	0x0058877c
0x0058877d	CDXTexture__OpenOutputFileHandle	0x0058877d	0x00588854
0x00588855	CDXTexture__CloseMappedFileContext	0x00588855	0x00588895
0x00588896	CDXTexture__CloseHandleIfValid	0x00588896	0x005888a0
0x005888a1	CDXTexture__ZeroGdiBitmapRecord	0x005888a1	0x005888ad
0x005888ae	CDXTexture__DeleteGdiObjectIfSet	0x005888ae	0x005888bb
0x005888bc	CFastVB__InterpolateDualProfileStreams	0x005888bc	0x00588cc5
0x00588cc6	CDXTexture__ProjectPointToPlaneAndScale	0x00588cc6	0x00588d62
0x00589094	CDXTexture__RegistryValueEqualsDword	0x00589094	0x005890f0
0x005890f1	CDXTexture__CpuHasMmxFeature	0x005890f1	0x00589115
0x00589116	CDXTexture__IsMmxEnabledBySystemConfig	0x00589116	0x005891c5
0x005891c6	CDXTexture__InitCpuVendorAndSimdFlags	0x005891c6	0x005891ff
0x00589200	Catch@00589200	0x00589200	0x0058920b
0x0058920c	CDXTexture__DetectCpuSimdFlags	0x0058920c	0x0058926a
0x0058926b	CFastVB__InitDispatchTableByCpuFeature	0x0058926b	0x00589366
0x00589367	CTexture__ReleaseIncludeNodeTreeRecursive	0x00589367	0x0058939a
0x0058939b	CTexture__IncludeNodeDtor	0x0058939b	0x005893b6
0x005893b7	CTexture__IncludeNodeCtor	0x005893b7	0x005893d0
0x005893d1	CTexture__FreeChildIncludeNodeChainRecursive	0x005893d1	0x005893e8
0x005893e9	CTexture__IncludeNodeChain_scalar_deleting_dtor	0x005893e9	0x00589404
0x00589405	CTexture__PreprocessorContextCtor	0x00589405	0x00589437
0x00589438	CTexture__CleanupIncludeContextRecursive	0x00589438	0x0058948c
0x0058948d	CTexture__IncludeContextDtor	0x0058948d	0x005894a8
0x005894a9	CTexture__OpenIncludeSourceAndInitBuffer	0x005894a9	0x0058964f
0x00589650	CTexture__InitBufferFromMemorySpan	0x00589650	0x00589688
0x00589689	CTexture__FreeIncludeFileChainRecursive	0x00589689	0x005896a0
0x005896a1	CTexture__IncludeFileChainDtor	0x005896a1	0x005896bc
0x005896bd	CTexture__DirectiveParserContextCtor	0x005896bd	0x00589761
0x00589762	CTexture__DirectiveParserContextDtor	0x00589762	0x00589801
0x00589802	CTexture__PushPreprocessorStateNode	0x00589802	0x00589845
0x00589846	CTexture__GetCurrentSourceLocation	0x00589846	0x0058986a
0x0058986b	CTexture__GetActiveIncludeRange	0x0058986b	0x005898a3
0x005898a4	CTexture__MapLexTokenToPreprocessorToken	0x005898a4	0x00589bd5
0x00589bd6	CTexture__ReportDirectiveParseError	0x00589bd6	0x00589c81
0x00589c82	CTexture__SetCurrentSourceLocation	0x00589c82	0x00589caa
0x00589cab	CTexture__HandleDirective_Include	0x00589cab	0x00589e72
0x00589e73	CTexture__HandleDirective_Error	0x00589e73	0x00589f48
0x00589f49	CTexture__PushConditionalFrame	0x00589f49	0x00589fa0
0x00589fa1	CTexture__HandleDirective_Elif	0x00589fa1	0x0058a013
0x0058a014	CTexture__HandleDirective_Else	0x0058a014	0x0058a075
0x0058a076	CTexture__HandleDirective_Endif	0x0058a076	0x0058a0c5
0x0058a0c6	CTexture__HandlePragma_PackMatrix	0x0058a0c6	0x0058a1e2
0x0058a1e3	CTexture__HandlePragma_Warning	0x0058a1e3	0x0058a577
0x0058a578	CTexture__GetMacroSymbolBucketIndex	0x0058a578	0x0058a58c
0x0058a58d	CTexture__InsertOrReplaceMacroSymbol	0x0058a58d	0x0058a609
0x0058a60a	CTexture__FindMacroSymbol	0x0058a60a	0x0058a67a
0x0058a67b	CTexture__EscapeQuotedStringInPlace	0x0058a67b	0x0058a6df
0x0058a6e0	CTexture__NormalizeConditionalResultOrReport	0x0058a6e0	0x0058a712
0x0058a713	CTexture__HandleDirective_Define	0x0058a713	0x0058a980
0x0058a981	CTexture__RemoveMacroSymbol	0x0058a981	0x0058a9ee
0x0058a9ef	CTexture__HandleDirective_Pragma	0x0058a9ef	0x0058aa68
0x0058aa69	CTexture__HandleDirective_IfdefIfndef	0x0058aa69	0x0058aace
0x0058aacf	CTexture__ExpandMacroInvocation	0x0058aacf	0x0058b19f
0x0058b1a0	CTexture__InitPreprocessorDefaultDefines	0x0058b1a0	0x0058b3c6
0x0058b3c7	CTexture__ExecuteDirectiveParserAction	0x0058b3c7	0x0058b755
0x0058b812	CTexture__RunDirectiveParser	0x0058b812	0x0058bc68
0x0058bd25	CTexture__InitializePreprocessorStateFromMemorySpan	0x0058bd25	0x0058bd86
0x0058bd87	CTexture__GetNextTokenWithPreprocessor	0x0058bd87	0x0058c089
0x0058c08a	CTexture__Preprocessor_PopIncludeFrameAtEof	0x0058c08a	0x0058c0e3
0x0058c0e4	CFastVB__ResetConversionStatus	0x0058c0e4	0x0058c0e9
0x0058c0ea	CTexture__TokenList_FreeChain	0x0058c0ea	0x0058c106
0x0058c107	CTexture__TokenList_PushAllocatedNode	0x0058c107	0x0058c128
0x0058c129	CTexture__TokenList_InitState	0x0058c129	0x0058c148
0x0058c149	CTexture__TokenList_ClearAndFreeBuffers	0x0058c149	0x0058c177
0x0058c178	CDXTexture__InsertOrFindKeyInSortedTable	0x0058c178	0x0058c2b8
0x0058c2b9	CTexture__AppendDiagnosticTextLine	0x0058c2b9	0x0058c30e
0x0058c30f	CTexture__TokenList_EmitConcatenatedText	0x0058c30f	0x0058c377
0x0058c378	CTexture__TokenList_GetCount	0x0058c378	0x0058c37b
0x0058c37c	CTexture__TokenList_InitState_Extended	0x0058c37c	0x0058c395
0x0058c396	CTexture__InitBufferCursorRange	0x0058c396	0x0058c3fd
0x0058c3fe	CTexture__SkipLineContinuationAndAdvance	0x0058c3fe	0x0058c456
0x0058c457	CTexture__ParseFloatingLiteral	0x0058c457	0x0058c5d2
0x0058c5d3	CTexture__ParseIdentifierToken	0x0058c5d3	0x0058c651
0x0058c652	CTexture__ParseOperatorToken	0x0058c652	0x0058c75d
0x0058c75e	CTexture__ParseFloatSuffix_FH	0x0058c75e	0x0058c7a3
0x0058c7a4	CTexture__ParseIntegerSuffix_UL	0x0058c7a4	0x0058c82a
0x0058c82b	CDXTexture__SetKeyEntryModeFlags	0x0058c82b	0x0058c892
0x0058c893	CTexture__AppendDiagnosticMessage	0x0058c893	0x0058c95b
0x0058c95c	CTexture__AppendDiagnosticMessageDedup	0x0058c95c	0x0058cabc
0x0058cabd	CTexture__LogUnexpectedTokenError	0x0058cabd	0x0058cbc7
0x0058cc00	CTexture__SkipWhitespaceAndComments	0x0058cc00	0x0058cd2f
0x0058cd30	CTexture__ParseHexIntegerLiteral	0x0058cd30	0x0058cdd4
0x0058cdd5	CTexture__ParseOctalIntegerLiteral	0x0058cdd5	0x0058ce50
0x0058ce51	CTexture__ParseDecimalIntegerLiteral	0x0058ce51	0x0058cef1
0x0058cef2	CTexture__ParseEscapedCharLiteral	0x0058cef2	0x0058d087
0x0058d088	CTexture__ParseDottedFormatAndResolveDescriptor	0x0058d088	0x0058d18a
0x0058d18b	CTexture__ParseCharLiteralToken	0x0058d18b	0x0058d1c9
0x0058d1ca	CTexture__ParseStringLiteralToken	0x0058d1ca	0x0058d2ac
0x0058d2ad	CTexture__ReadNextLexToken	0x0058d2ad	0x0058d418
0x0058d419	CTexture__ParseVertexSemanticUsageToken	0x0058d419	0x0058d6b3
0x0058d6b4	CTexture__HashIdentifierMod7	0x0058d6b4	0x0058d6ef
0x0058d6f0	CTexture__FindIdentifierInHashTable	0x0058d6f0	0x0058d721
0x0058d722	CDXTexture__CollectHashBucketsToArray	0x0058d722	0x0058d746
0x0058d747	CTexture__ResetParserSemanticValue	0x0058d747	0x0058d762
0x0058d763	CTexture__ReportYaccSyntaxError	0x0058d763	0x0058d820
0x0058d821	CTexture__EmitParserMessageBySeverity	0x0058d821	0x0058d88c
0x0058d88d	CTexture__NormalizeParserResultOrReport	0x0058d88d	0x0058d8c1
0x0058d8c2	CTexture__ParseShaderSemanticToken	0x0058d8c2	0x0058e255
0x0058e256	CTexture__ParseChannelMaskStrict	0x0058e256	0x0058e308
0x0058e309	CTexture__ParseSwizzleMask	0x0058e309	0x0058e3c2
0x0058e3c3	CTexture__FlushPendingConstantTableWrites	0x0058e3c3	0x0058e412
0x0058e413	CTexture__EnsurePendingConstantCapacity	0x0058e413	0x0058e490
0x0058e491	CTexture__AppendPendingConstantEntry	0x0058e491	0x0058e4b4
0x0058e4b5	CTexture__ValidateInstructionOperandsAndReserveConstantSlots	0x0058e4b5	0x0058ec2e
0x0058ecdb	CTexture__FinalizeSymbolTablesIntoConstantStream	0x0058ecdb	0x0058eefa
0x0058eefb	CTexture__ParseDebugChunkAndRelocateBindings	0x0058eefb	0x0058f1df
0x0058f1e0	CTexture__Dtor_ReleaseBindings_DeleteOnFlag	0x0058f1e0	0x0058f1fb
0x0058f1fc	CDXTexture__ReleaseTexturePointerArray7	0x0058f1fc	0x0058f218
0x0058f219	CTexture__CreateStreamAndWriteConstantTable	0x0058f219	0x0058f26f
0x0058f270	CTexture__InsertSymbolNodeInHashTable	0x0058f270	0x0058f304
0x0058f305	CTexture__InitSymbolHashTables	0x0058f305	0x0058f330
0x0058f331	CTexture__ReleaseSymbolHashTables	0x0058f331	0x0058f34b
0x0058f34c	CTexture__ResolveOrCreateRegisterReference	0x0058f34c	0x0058f576
0x0058f577	CTexture__Dtor_ReleaseParserState_DeleteOnFlag	0x0058f577	0x0058f592
0x0058f593	CTexture__ReadParserTerminalToken	0x0058f593	0x0058f66e
0x0058f66f	CTexture__ParseScriptTokensAndBuildNodes	0x0058f66f	0x0058fb6f
0x0058fb70	CTexture__DestroyNodeAndBindingsRecord	0x0058fb70	0x0058fb8a
0x0058fb8b	CTexture__DestroyParserCompileContext	0x0058fb8b	0x0058fbc4
0x0058fbc5	CTexture__ApplyParserReductionAction	0x0058fbc5	0x0059015a
0x0059020b	CTexture__ParseScriptWithYaccTables	0x0059020b	0x005906e0
0x005907d9	CTexture__LoadScriptAndDispatchByVersion	0x005907d9	0x00590c49
0x00590c4a	CTexture__SetQueryStubVtableAndReleaseChild	0x00590c4a	0x00590c59
0x00590cc2	CTexture__Dtor_QueryStub_DeleteOnFlag	0x00590cc2	0x00590cdd
0x00590cde	CDXTexture__QueryInterfaceByGuid	0x00590cde	0x00590d24
0x00590d25	CTexture__InitMemoryWriteStream	0x00590d25	0x00590d3c
0x00590d3d	CTexture__CreateMemoryWriteStream	0x00590d3d	0x00590d9a
