sourcePath	sourceLine	functionVa	functionName	pushLineAt	pushPathAt
C:\dev\ONSLAUGHT2\MeshPart.cpp	351	0x005D39E0	Unwind@005d39e0	0x005D39E0	0x005D39E5
C:\dev\ONSLAUGHT2\MeshPart.cpp	552	0x004AE860	CMeshPart__AllocateGeometry	0x004AE962	0x004AE967
C:\dev\ONSLAUGHT2\MeshPart.cpp	898	0x004AF470	CMeshPart__LoadVerticesAndTriangles	0x004AF77B	0x004AF780
C:\dev\ONSLAUGHT2\MeshPart.cpp	988	0x004AF470	CMeshPart__LoadVerticesAndTriangles	0x004AFA33	0x004AFA38
C:\dev\ONSLAUGHT2\MeshPart.cpp	1174	0x004AFBB0	CMeshPart__LoadVerticesWithBones	0x004AFFF7	0x004AFFFC
C:\dev\ONSLAUGHT2\MeshPart.cpp	1176	0x004AFBB0	CMeshPart__LoadVerticesWithBones	0x004B001A	0x004B001F
C:\dev\ONSLAUGHT2\MeshPart.cpp	1178	0x004AFBB0	CMeshPart__LoadVerticesWithBones	0x004B0040	0x004B0045
C:\dev\ONSLAUGHT2\MeshPart.cpp	1221	0x004AFBB0	CMeshPart__LoadVerticesWithBones	0x004B0187	0x004B018C
C:\dev\ONSLAUGHT2\MeshPart.cpp	1223	0x004AFBB0	CMeshPart__LoadVerticesWithBones	0x004B01A5	0x004B01AA
C:\dev\ONSLAUGHT2\MeshPart.cpp	1262	0x004AFBB0	CMeshPart__LoadVerticesWithBones	0x004B03D7	0x004B03DC
C:\dev\ONSLAUGHT2\MeshPart.cpp	1353	0x004AFBB0	CMeshPart__LoadVerticesWithBones	0x004B067E	0x004B0683
C:\dev\ONSLAUGHT2\MeshPart.cpp	1815	0x004B1A40	CMeshPart__CacheFrameData	0x004B1BFC	0x004B1C01
C:\dev\ONSLAUGHT2\MeshPart.cpp	1815	0x005D3A10	Unwind@005d3a10	0x005D3A10	0x005D3A15
C:\dev\ONSLAUGHT2\MeshPart.cpp	2425	0x004B27A0	CMeshPart__LoadFromStream	0x004B2854	0x004B2859
C:\dev\ONSLAUGHT2\MeshPart.cpp	2431	0x004B27A0	CMeshPart__LoadFromStream	0x004B288A	0x004B288F
C:\dev\ONSLAUGHT2\MeshPart.cpp	2442	0x004B27A0	CMeshPart__LoadFromStream	0x004B2963	0x004B2968
C:\dev\ONSLAUGHT2\MeshPart.cpp	2446	0x004B27A0	CMeshPart__LoadFromStream	0x004B2999	0x004B299E
C:\dev\ONSLAUGHT2\MeshPart.cpp	2452	0x004B27A0	CMeshPart__LoadFromStream	0x004B2A19	0x004B2A1E
C:\dev\ONSLAUGHT2\MeshPart.cpp	2602	0x004B27A0	CMeshPart__LoadFromStream	0x004B2D83	0x004B2D88
C:\dev\ONSLAUGHT2\MeshPart.cpp	2602	0x005D3A40	Unwind@005d3a40	0x005D3A40	0x005D3A45
C:\dev\ONSLAUGHT2\MeshPart.cpp	2742	0x004B27A0	CMeshPart__LoadFromStream	0x004B3021	0x004B3026
C:\dev\ONSLAUGHT2\MeshPart.cpp	2742	0x005D3A59	Unwind@005d3a59	0x005D3A59	0x005D3A5E
C:\dev\ONSLAUGHT2\MeshPart.cpp	2857	0x004B3180	CMeshPart__LoadMaterial	0x004B3195	0x004B319A
C:\dev\ONSLAUGHT2\MeshPart.cpp	2893	0x004B31F0	CMeshPart__OptimizePolygons	0x004B3233	0x004B3238
C:\dev\ONSLAUGHT2\MeshPart.cpp	2895	0x004B31F0	CMeshPart__OptimizePolygons	0x004B3257	0x004B325C
C:\dev\ONSLAUGHT2\MeshPart.cpp	3112	0x005D3A80	Unwind@005d3a80	0x005D3A80	0x005D3A85
C:\dev\ONSLAUGHT2\MeshPart.cpp	3135	0x004B3B70	CMeshPart__Clone	0x004B3D04	0x004B3D09
C:\dev\ONSLAUGHT2\MeshPart.cpp	3160	0x004B3B70	CMeshPart__Clone	0x004B3ED9	0x004B3EDE
C:\dev\ONSLAUGHT2\MeshPart.cpp	3160	0x005D3A99	Unwind@005d3a99	0x005D3A99	0x005D3A9E
C:\dev\ONSLAUGHT2\MeshPart.cpp	3180	0x004B3B70	CMeshPart__Clone	0x004B4012	0x004B4017
C:\dev\ONSLAUGHT2\MeshPart.cpp	3188	0x004B3B70	CMeshPart__Clone	0x004B4067	0x004B406C
C:\dev\ONSLAUGHT2\MeshPart.cpp	3199	0x004B3B70	CMeshPart__Clone	0x004B40C8	0x004B40CD
C:\dev\ONSLAUGHT2\MeshPart.cpp	3212	0x004B3B70	CMeshPart__Clone	0x004B4196	0x004B419B
C:\dev\ONSLAUGHT2\MeshPart.cpp	3243	0x004B4250	CMeshPart__Merge	0x004B42C0	0x004B42C5
C:\dev\ONSLAUGHT2\MeshPart.cpp	3246	0x004B4250	CMeshPart__Merge	0x004B430B	0x004B4310
C:\dev\ONSLAUGHT2\MeshPart.cpp	3249	0x004B4250	CMeshPart__Merge	0x004B4346	0x004B434B
C:\dev\ONSLAUGHT2\meshpose.h	33	0x004DC370	CRTMesh__Init	0x004DC5D5	0x004DC5D7
C:\dev\ONSLAUGHT2\meshpose.h	33	0x005D4A50	Unwind@005d4a50	0x005D4A50	0x005D4A52
C:\dev\ONSLAUGHT2\meshpose.h	34	0x004DC370	CRTMesh__Init	0x004DC63F	0x004DC641
C:\dev\ONSLAUGHT2\meshpose.h	35	0x004DC370	CRTMesh__Init	0x004DC672	0x004DC674
C:\dev\ONSLAUGHT2\meshpose.h	36	0x004DC370	CRTMesh__Init	0x004DC68C	0x004DC68E
C:\dev\ONSLAUGHT2\MeshRenderer.cpp	519	0x004B6350	CMeshRenderer__RenderMesh	0x004B642D	0x004B6432
C:\dev\ONSLAUGHT2\MeshRenderer.cpp	519	0x005D3AC0	Unwind@005d3ac0	0x005D3AC0	0x005D3AC5
C:\dev\ONSLAUGHT2\Mine.cpp	31	0x004BA150	CMine__Init	0x004BA3A2	0x004BA3A4
C:\dev\ONSLAUGHT2\Mine.cpp	31	0x005D3C10	Unwind@005d3c10	0x005D3C10	0x005D3C12
C:\dev\ONSLAUGHT2\Mine.cpp	88	0x004BA4D0	CMine__VFunc_66_004ba4d0	0x004BA633	0x004BA635
C:\dev\ONSLAUGHT2\Mine.cpp	88	0x005D3C30	Unwind@005d3c30	0x005D3C30	0x005D3C32
C:\dev\ONSLAUGHT2\Missile.cpp	11	0x004BAAE0	CMissile__Init	0x004BAB12	0x004BAB14
C:\dev\ONSLAUGHT2\Missile.cpp	11	0x005D3C50	Unwind@005d3c50	0x005D3C50	0x005D3C52
C:\dev\ONSLAUGHT2\MissionScript\..\Monitor.h	24	0x0052F470	CThingPtrDataType__Clone	0x0052F4D6	0x0052F4D8
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x00533690	IScript__CreateThingRefWithSquad	0x00533718	0x0053371A
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005349B0	FUN_005349b0	0x00534A54	0x00534A56
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005363E0	IScript__GetPlayerBattleEngine	0x005364AC	0x005364AE
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005363E0	IScript__GetPlayerBattleEngine	0x00536553	0x00536555
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005365C0	FUN_005365c0	0x0053663D	0x0053663F
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005367C0	FUN_005367c0	0x00536841	0x00536843
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x00538960	CScriptEventNB__RegisterEventListener	0x00538AF5	0x00538AF7
C:\dev\ONSLAUGHT2\MissionScript\..\Monitor.h	24	0x005D6BA9	Unwind@005d6ba9	0x005D6BA9	0x005D6BAB
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D6D29	Unwind@005d6d29	0x005D6D29	0x005D6D2B
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D6F69	Unwind@005d6f69	0x005D6F69	0x005D6F6B
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D7119	Unwind@005d7119	0x005D7119	0x005D711B
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D7158	Unwind@005d7158	0x005D7158	0x005D715A
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D71A9	Unwind@005d71a9	0x005D71A9	0x005D71AB
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D71F9	Unwind@005d71f9	0x005D71F9	0x005D71FB
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D7249	Unwind@005d7249	0x005D7249	0x005D724B
C:\dev\ONSLAUGHT2\MissionScript\..\monitor.h	24	0x005D74AD	Unwind@005d74ad	0x005D74AD	0x005D74AF
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	56	0x0052D040	CAsmInstruction__GetAttributeValue	0x0052D072	0x0052D074
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	87	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D3F7	0x0052D3F9
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	88	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D425	0x0052D427
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	89	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D453	0x0052D455
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	90	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D481	0x0052D483
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	91	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D4AF	0x0052D4B1
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	92	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D4DD	0x0052D4DF
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	93	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D50B	0x0052D50D
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	94	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D539	0x0052D53B
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	95	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D567	0x0052D569
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	96	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D595	0x0052D597
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	97	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D5C3	0x0052D5C5
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	98	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D5F1	0x0052D5F3
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	99	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D61F	0x0052D621
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	100	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D64D	0x0052D64F
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	101	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D67B	0x0052D67D
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	102	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D6A9	0x0052D6AB
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	103	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D6D7	0x0052D6D9
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	104	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D705	0x0052D707
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	105	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D733	0x0052D735
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	106	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D761	0x0052D763
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	107	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D78F	0x0052D791
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	108	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D7BD	0x0052D7BF
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	109	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D7EB	0x0052D7ED
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	110	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D819	0x0052D81B
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	111	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D847	0x0052D849
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	112	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D871	0x0052D873
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	113	0x0052D3D0	CAsmInstruction__SpawnFromOpcode	0x0052D89B	0x0052D89D
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	158	0x0052E0F0	CInstructionOP_RETURN__ExecutePop	0x0052E12E	0x0052E133
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	262	0x0052E380	CInstructionOP_CMPB__ExecuteCompareEqual	0x0052E3A5	0x0052E3AA
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	266	0x0052E380	CInstructionOP_CMPB__ExecuteCompareEqual	0x0052E3CD	0x0052E3D2
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	280	0x0052E4D0	CInstructionOP_OR__ExecuteOr	0x0052E527	0x0052E52C
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	284	0x0052E4D0	CInstructionOP_OR__ExecuteOr	0x0052E4FF	0x0052E504
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	299	0x0052E580	CInstructionOP_AND__ExecuteAnd	0x0052E5AF	0x0052E5B4
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	303	0x0052E580	CInstructionOP_AND__ExecuteAnd	0x0052E5D7	0x0052E5DC
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	317	0x0052E630	CInstructionOP_GREAT_THAN__ExecuteGreaterThan	0x0052E655	0x0052E65A
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	321	0x0052E630	CInstructionOP_GREAT_THAN__ExecuteGreaterThan	0x0052E67D	0x0052E682
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	336	0x0052E6D0	CInstructionOP_LESS_THAN__ExecuteLessThan	0x0052E6F5	0x0052E6FA
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	340	0x0052E6D0	CInstructionOP_LESS_THAN__ExecuteLessThan	0x0052E71D	0x0052E722
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	354	0x0052E770	CInstructionOP_GREAT_EQ_THAN__ExecuteGreaterOrEqual	0x0052E795	0x0052E79A
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	358	0x0052E770	CInstructionOP_GREAT_EQ_THAN__ExecuteGreaterOrEqual	0x0052E7BD	0x0052E7C2
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	372	0x0052E810	CInstructionOP_LESS_EQ_THAN__ExecuteLessOrEqual	0x0052E835	0x0052E83A
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	376	0x0052E810	CInstructionOP_LESS_EQ_THAN__ExecuteLessOrEqual	0x0052E85D	0x0052E862
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	390	0x0052E8B0	CInstructionOP_CMPNEB__ExecuteCompareNotEqual	0x0052E8D5	0x0052E8DA
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	394	0x0052E8B0	CInstructionOP_CMPNEB__ExecuteCompareNotEqual	0x0052E8FD	0x0052E902
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	480	0x0052EA40	CInstructionOP_CALL__ExecuteCall	0x0052EAB5	0x0052EABA
C:\dev\ONSLAUGHT2\MissionScript\AsmInstruction.cpp	526	0x0052EA40	CInstructionOP_CALL__ExecuteCall	0x0052EBFA	0x0052EBFF
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	22	0x0052EC60	CDataType__CreateFromType	0x0052EC8E	0x0052EC90
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	22	0x005D69C0	Unwind@005d69c0	0x005D69C0	0x005D69C2
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	23	0x0052EC60	CDataType__CreateFromType	0x0052ECE6	0x0052ECE8
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	23	0x005D69DE	Unwind@005d69de	0x005D69DE	0x005D69E0
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	24	0x0052EC60	CDataType__CreateFromType	0x0052ED3E	0x0052ED40
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	24	0x005D69FC	Unwind@005d69fc	0x005D69FC	0x005D69FE
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	25	0x0052EC60	CDataType__CreateFromType	0x0052EDCF	0x0052EDD1
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	25	0x005D6A1A	Unwind@005d6a1a	0x005D6A1A	0x005D6A1C
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	26	0x0052EC60	CDataType__CreateFromType	0x0052EE27	0x0052EE29
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	26	0x005D6A38	Unwind@005d6a38	0x005D6A38	0x005D6A3A
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	27	0x0052EC60	CDataType__CreateFromType	0x0052EE87	0x0052EE89
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	27	0x005D6A61	Unwind@005d6a61	0x005D6A61	0x005D6A63
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	92	0x0052EC60	CDataType__CreateFromType	0x0052ED8A	0x0052ED8C
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	92	0x0052F790	CStringDataType__ReadFromBuffer	0x0052F7D2	0x0052F7D4
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	135	0x0052F820	CPositionDataType__VFunc_1_0052f820	0x0052F839	0x0052F83E
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	143	0x0052F8A0	CPositionDataType__SubtractPosition	0x0052F8B9	0x0052F8BE
C:\dev\ONSLAUGHT2\MissionScript\DataType.cpp	151	0x0052F920	CPositionDataType__ScaleByFloat	0x0052F934	0x0052F939
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	107	0x005D6940	Unwind@005d6940	0x005D6940	0x005D6942
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	108	0x005D6960	Unwind@005d6960	0x005D6960	0x005D6962
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	109	0x005D6980	Unwind@005d6980	0x005D6980	0x005D6982
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	110	0x005D69A0	Unwind@005d69a0	0x005D69A0	0x005D69A2
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	163	0x005D6A90	Unwind@005d6a90	0x005D6A90	0x005D6A95
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	164	0x005D6AC0	Unwind@005d6ac0	0x005D6AC0	0x005D6AC5
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	165	0x005D6AF0	Unwind@005d6af0	0x005D6AF0	0x005D6AF5
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	166	0x005D6B20	Unwind@005d6b20	0x005D6B20	0x005D6B25
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	200	0x005D6B50	Unwind@005d6b50	0x005D6B50	0x005D6B55
C:\dev\ONSLAUGHT2\MissionScript\DataType.h	229	0x005D6B80	Unwind@005d6b80	0x005D6B80	0x005D6B85
C:\dev\ONSLAUGHT2\MissionScript\EventFunction.cpp	27	0x0052FBB0	CEventFunction__Clone	0x0052FCFE	0x0052FD00
C:\dev\ONSLAUGHT2\MissionScript\EventFunction.cpp	64	0x0052FA70	CEventFunction__CEventFunction	0x0052FB17	0x0052FB19
C:\dev\ONSLAUGHT2\MissionScript\EventFunction.cpp	78	0x005D6C90	Unwind@005d6c90	0x005D6C90	0x005D6C92
C:\dev\ONSLAUGHT2\MissionScript\EventFunction.cpp	150	0x0052FDA0	CEventFunction__Execute	0x0052FDC4	0x0052FDC9
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	269	0x005335D0	IScript__CreateThingRef	0x005335E5	0x005335EA
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	286	0x00533690	IScript__CreateThingRefWithSquad	0x005336C8	0x005336CD
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	286	0x005D6D00	Unwind@005d6d00	0x005D6D00	0x005D6D05
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	381	0x005339A0	IScript__GetSlotBitValue	0x005339B7	0x005339BC
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	381	0x005D6D50	Unwind@005d6d50	0x005D6D50	0x005D6D55
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	406	0x00533AA0	IScript__GetGoodieState	0x00533AB7	0x00533ABC
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	406	0x005D6D80	Unwind@005d6d80	0x005D6D80	0x005D6D85
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	485	0x00533B70	IScript__Create3PointPanCamera	0x00533BC5	0x00533BCA
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	485	0x005D6DB0	Unwind@005d6db0	0x005D6DB0	0x005D6DB5
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	486	0x00533B70	IScript__Create3PointPanCamera	0x00533BF4	0x00533BF9
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	486	0x005D6DC9	Unwind@005d6dc9	0x005D6DC9	0x005D6DCE
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	487	0x00533B70	IScript__Create3PointPanCamera	0x00533CA3	0x00533CA8
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	487	0x005D6DE2	Unwind@005d6de2	0x005D6DE2	0x005D6DE7
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	488	0x00533B70	IScript__Create3PointPanCamera	0x00533D4B	0x00533D50
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	488	0x005D6DFB	Unwind@005d6dfb	0x005D6DFB	0x005D6E00
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	489	0x00533B70	IScript__Create3PointPanCamera	0x00533DF3	0x00533DF8
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	489	0x005D6E14	Unwind@005d6e14	0x005D6E14	0x005D6E19
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	490	0x00533B70	IScript__Create3PointPanCamera	0x00533E2B	0x00533E30
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	490	0x005D6E2D	Unwind@005d6e2d	0x005D6E2D	0x005D6E32
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	508	0x00533EB0	IScript__Create4PointPanCamera	0x00533F05	0x00533F0A
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	508	0x005D6E50	Unwind@005d6e50	0x005D6E50	0x005D6E55
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	509	0x00533EB0	IScript__Create4PointPanCamera	0x00533F34	0x00533F39
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	509	0x005D6E69	Unwind@005d6e69	0x005D6E69	0x005D6E6E
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	510	0x00533EB0	IScript__Create4PointPanCamera	0x00533FE3	0x00533FE8
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	510	0x005D6E82	Unwind@005d6e82	0x005D6E82	0x005D6E87
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	511	0x00533EB0	IScript__Create4PointPanCamera	0x0053408B	0x00534090
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	511	0x005D6E9B	Unwind@005d6e9b	0x005D6E9B	0x005D6EA0
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	512	0x00533EB0	IScript__Create4PointPanCamera	0x0053413E	0x00534143
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	512	0x005D6EB4	Unwind@005d6eb4	0x005D6EB4	0x005D6EB9
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	513	0x00533EB0	IScript__Create4PointPanCamera	0x005341F1	0x005341F6
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	513	0x005D6ECD	Unwind@005d6ecd	0x005D6ECD	0x005D6ED2
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	514	0x00533EB0	IScript__Create4PointPanCamera	0x00534229	0x0053422E
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	514	0x005D6EE6	Unwind@005d6ee6	0x005D6EE6	0x005D6EEB
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	643	0x005345D0	IScript__GetVectorLength	0x005345E9	0x005345EE
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	643	0x005D6F10	Unwind@005d6f10	0x005D6F10	0x005D6F15
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	666	0x00534770	FUN_00534770	0x00534770	0x00534775
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	683	0x005347B0	IScript__CheckValueInRange	0x0053483D	0x00534842
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	687	0x005347B0	IScript__CheckValueInRange	0x0053487B	0x00534880
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	710	0x00534910	FUN_00534910	0x0053493F	0x00534944
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	731	0x005349B0	FUN_005349b0	0x00534A0E	0x00534A13
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	731	0x005D6F40	Unwind@005d6f40	0x005D6F40	0x005D6F45
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	739	0x00534AC0	ScriptCommand__SampleStaticShadowHeight_00534ac0	0x00534AE3	0x00534AE8
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	748	0x00534B30	FUN_00534b30	0x00534B37	0x00534B3C
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	755	0x00534B80	IScript__GetVectorX	0x00534B99	0x00534B9E
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	755	0x005D6F90	Unwind@005d6f90	0x005D6F90	0x005D6F95
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	762	0x00534C10	IScript__GetVectorY	0x00534C29	0x00534C2E
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	762	0x005D6FC0	Unwind@005d6fc0	0x005D6FC0	0x005D6FC5
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	767	0x00534CA0	IScript__GetVectorZ	0x00534CB9	0x00534CBE
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	767	0x005D6FF0	Unwind@005d6ff0	0x005D6FF0	0x005D6FF5
C:\dev\ONSLAUGHT2\MissionScript\IScript.cpp	776	0x00534D30	FUN_00534d30	0x00534D50	0x00534D55
